timestamp,top_bid,top_ask,spread,bid_volume,ask_volume
09:45:19.043,71.84,71.86,0.02,13300,23843
09:45:19.045,71.84,71.85,0.01,13200,24743
09:45:19.055,71.84,71.86,0.02,13100,23943
09:45:19.112,71.85,71.86,0.01,13300,24043
09:45:19.116,71.84,71.86,0.02,13100,24043
09:45:19.117,71.85,71.86,0.01,13200,24143
09:45:19.120,71.84,71.86,0.02,13100,24143
09:45:19.121,71.84,71.85,0.01,13000,24443
09:45:19.123,71.84,71.86,0.02,12900,24043
09:45:19.361,71.85,71.86,0.01,13300,23943
09:45:19.364,71.84,71.86,0.02,13000,23943
09:45:19.369,71.84,71.85,0.01,12900,24443
09:45:19.659,71.83,71.85,0.02,12800,24343
09:45:19.662,71.83,71.84,0.01,12700,24843
09:45:19.671,71.82,71.84,0.02,12500,24843
09:45:19.674,71.82,71.83,0.01,12300,25243
09:45:19.677,71.81,71.83,0.02,12200,25243
09:45:19.695,71.81,71.82,0.01,12300,25343
09:45:19.695,71.81,71.83,0.02,12200,25143
09:45:19.696,71.81,71.82,0.01,12300,25243
09:45:19.699,71.81,71.83,0.02,12300,25043
09:45:19.702,71.81,71.82,0.01,12200,25143
09:45:19.712,71.8,71.82,0.02,12100,25143
09:45:20.071,71.81,71.82,0.01,12400,24343
09:45:20.387,71.81,71.83,0.02,12400,24243
09:45:20.390,71.82,71.83,0.01,13400,24143
09:45:20.395,71.82,71.84,0.02,13200,23943
09:45:20.752,71.81,71.84,0.03,12500,24043
09:45:20.753,71.82,71.84,0.02,12600,24043
09:45:20.755,71.82,71.83,0.01,12600,24143
09:45:20.975,71.82,71.84,0.02,12500,23943
09:45:21.159,71.83,71.84,0.01,13100,23943
09:45:21.752,71.83,71.85,0.02,12800,23943
09:45:21.880,71.84,71.85,0.01,13900,23843
09:45:22.171,71.83,71.85,0.02,12900,23943
09:45:23.026,71.83,71.86,0.03,12900,23943
09:45:23.026,71.83,71.85,0.02,12900,24043
09:45:23.027,71.84,71.85,0.01,13100,24043
09:45:23.031,71.84,71.86,0.02,13500,23943
09:45:23.035,71.85,71.86,0.01,13800,23743
09:45:23.188,71.84,71.86,0.02,13200,23843
09:45:23.334,71.84,71.87,0.03,13000,23843
09:45:23.334,71.84,71.86,0.02,13000,23943
09:45:23.334,71.84,71.87,0.03,13300,23643
09:45:23.334,71.85,71.87,0.02,13600,23543
09:45:23.334,71.85,71.86,0.01,13900,23643
09:45:23.335,71.85,71.87,0.02,14200,23543
09:45:23.337,71.85,71.86,0.01,13900,23743
09:45:23.645,71.85,71.87,0.02,13300,23543
09:45:23.814,71.85,71.86,0.01,13400,23643
09:45:24.557,71.85,71.87,0.02,13500,23643
09:45:25.539,71.84,71.87,0.03,13400,23843
09:45:25.539,71.84,71.86,0.02,13400,24043
09:45:25.548,71.84,71.85,0.01,13300,24743
09:45:26.001,71.84,71.86,0.02,13200,23943
09:45:27.021,71.85,71.86,0.01,13700,23743
09:45:27.025,71.84,71.86,0.02,13100,23743
09:45:27.028,71.84,71.85,0.01,13100,24643
09:45:27.319,71.84,71.86,0.02,13100,23843
09:45:27.332,71.85,71.86,0.01,14200,23943
09:45:27.337,71.84,71.86,0.02,13200,23843
09:45:27.339,71.84,71.85,0.01,12900,24843
09:45:27.632,71.84,71.86,0.02,13400,23943
09:45:27.637,71.85,71.86,0.01,13500,23743
09:45:27.641,71.84,71.86,0.02,13000,24043
09:45:27.644,71.84,71.85,0.01,13100,24643
09:45:28.519,71.83,71.85,0.02,12900,24143
09:45:29.022,71.84,71.85,0.01,13100,24223
09:45:30.199,71.84,71.86,0.02,13900,23943
09:45:30.200,71.85,71.86,0.01,14720,24043
09:45:30.205,71.84,71.86,0.02,13700,24043
09:45:30.210,71.84,71.85,0.01,13600,25043
09:45:31.037,71.84,71.86,0.02,12900,24343
09:45:31.037,71.84,71.85,0.01,12900,24443
09:45:31.039,71.84,71.86,0.02,12900,24443
09:45:31.044,71.85,71.86,0.01,13500,24243
09:45:31.048,71.84,71.86,0.02,13100,24243
09:45:31.051,71.84,71.85,0.01,12900,25043
09:45:31.343,71.84,71.86,0.02,12900,24443
09:45:31.344,71.84,71.85,0.01,12900,24443
09:45:31.344,71.84,71.86,0.02,13300,24343
09:45:31.351,71.85,71.86,0.01,13700,24243
09:45:31.354,71.84,71.86,0.02,13000,24443
09:45:31.354,71.84,71.85,0.01,13200,25043
09:45:31.654,71.84,71.86,0.02,13100,24343
09:45:31.654,71.84,71.85,0.01,13100,24443
09:45:31.654,71.84,71.86,0.02,13100,24343
09:45:31.660,71.85,71.86,0.01,13900,24243
09:45:31.664,71.84,71.86,0.02,13200,24443
09:45:31.665,71.84,71.85,0.01,13000,25043
09:45:32.273,71.84,71.86,0.02,13100,24643
09:45:33.033,71.85,71.86,0.01,14500,24743
09:45:33.037,71.84,71.86,0.02,13800,24843
09:45:33.042,71.84,71.85,0.01,13700,25543
09:45:33.098,71.84,71.86,0.02,13500,24743
09:45:33.339,71.85,71.86,0.01,14400,24543
09:45:33.343,71.84,71.86,0.02,14000,24543
09:45:33.348,71.84,71.85,0.01,14100,25443
09:45:33.398,71.84,71.86,0.02,14100,24743
09:45:33.650,71.84,71.85,0.01,13800,25343
09:45:34.005,71.84,71.86,0.02,14100,24843
09:45:34.774,71.85,71.86,0.01,14600,24743
09:45:34.778,71.84,71.86,0.02,14000,24843
09:45:34.782,71.84,71.85,0.01,13900,25743
09:45:35.030,71.84,71.86,0.02,13600,25043
09:45:35.146,71.85,71.86,0.01,14100,24943
09:45:35.150,71.84,71.86,0.02,13600,24843
09:45:35.152,71.84,71.85,0.01,13400,25843
09:45:35.326,71.84,71.86,0.02,13200,25043
09:45:35.327,71.84,71.85,0.01,13200,25143
09:45:35.327,71.84,71.86,0.02,13200,25043
09:45:35.334,71.85,71.86,0.01,14200,24843
09:45:35.338,71.84,71.86,0.02,13600,24843
09:45:35.340,71.84,71.85,0.01,13400,25643
09:45:35.627,71.84,71.86,0.02,13300,25143
09:45:35.632,71.85,71.86,0.01,14200,24943
09:45:35.636,71.84,71.86,0.02,13500,25143
09:45:35.638,71.84,71.85,0.01,13400,25743
09:45:35.929,71.84,71.86,0.02,13200,25143
09:45:35.942,71.85,71.86,0.01,14200,25043
09:45:35.946,71.84,71.86,0.02,13500,24943
09:45:35.949,71.84,71.85,0.01,13200,25743
09:45:37.018,71.84,71.86,0.02,13100,25143
09:45:37.019,71.84,71.85,0.01,13100,25243
09:45:37.327,71.84,71.86,0.02,13600,25143
09:45:37.331,71.85,71.86,0.01,14600,25043
09:45:37.335,71.84,71.86,0.02,13900,24943
09:45:37.337,71.84,71.85,0.01,13700,25843
09:45:38.033,71.84,71.86,0.02,13300,25143
09:45:38.034,71.84,71.85,0.01,13300,25243
09:45:38.035,71.84,71.86,0.02,13300,25143
09:45:38.035,71.84,71.85,0.01,13300,25243
09:45:38.036,71.84,71.86,0.02,13300,25243
09:45:38.037,71.85,71.86,0.01,13700,25243
09:45:38.041,71.84,71.86,0.02,13400,25043
09:45:38.044,71.84,71.85,0.01,13300,25943
09:45:38.337,71.84,71.86,0.02,13200,25143
09:45:38.338,71.84,71.85,0.01,13300,25243
09:45:38.338,71.84,71.86,0.02,13600,25043
09:45:38.351,71.84,71.85,0.01,13400,25343
09:45:38.648,71.84,71.86,0.02,13400,25043
09:45:38.951,71.85,71.86,0.01,14200,24743
09:45:38.955,71.84,71.86,0.02,13700,24743
09:45:38.959,71.84,71.85,0.01,13300,25443
09:45:39.258,71.84,71.86,0.02,13400,24943
09:45:39.259,71.84,71.85,0.01,13400,25043
09:45:39.407,71.84,71.86,0.02,13400,24943
09:45:39.410,71.85,71.86,0.01,14400,24643
09:45:39.411,71.85,71.87,0.02,14400,24543
09:45:39.417,71.84,71.87,0.03,13500,24743
09:45:39.419,71.84,71.86,0.02,13400,24943
09:45:39.455,71.84,71.85,0.01,13200,25443
09:45:41.986,71.83,71.85,0.02,13200,25443
09:45:44.026,71.83,71.86,0.03,13500,25143
09:45:44.026,71.84,71.86,0.02,13700,25143
09:45:44.026,71.84,71.85,0.01,13800,25243
09:45:44.026,71.84,71.86,0.02,14000,25143
09:45:44.066,71.85,71.86,0.01,14600,24843
09:45:44.258,71.84,71.86,0.02,13800,25043
09:45:46.019,71.85,71.86,0.01,13900,25043
09:45:46.842,71.85,71.87,0.02,14400,24643
09:45:46.845,71.86,71.87,0.01,15300,24543
09:45:46.849,71.86,71.88,0.02,15100,24443
09:45:47.009,71.86,71.87,0.01,14400,24643
09:45:48.118,71.86,71.88,0.02,14300,24543
09:45:48.124,71.87,71.88,0.01,15400,24443
09:45:48.422,71.87,71.89,0.02,14300,24343
09:45:48.604,71.87,71.88,0.01,14200,24543
09:45:48.733,71.87,71.89,0.02,14200,24443
09:45:48.737,71.88,71.89,0.01,15200,24343
09:45:49.079,71.88,71.9,0.02,14500,24243
09:45:49.081,71.88,71.89,0.01,14800,24343
09:45:49.081,71.88,71.9,0.02,14800,24143
09:45:49.082,71.88,71.89,0.01,14700,24143
09:45:49.084,71.88,71.9,0.02,14700,23843
09:45:49.087,71.89,71.9,0.01,15400,23843
09:45:49.090,71.89,71.91,0.02,15200,23843
09:45:49.107,71.89,71.92,0.03,15700,23543
09:45:49.111,71.89,71.91,0.02,15700,23643
09:45:49.138,71.9,71.91,0.01,15800,23643
09:45:49.660,71.89,71.91,0.02,14800,24443
09:45:49.664,71.89,71.9,0.01,14800,24943
09:45:50.021,71.89,71.91,0.02,15000,24243
09:45:50.026,71.9,71.91,0.01,15900,24143
09:45:52.015,71.9,71.92,0.02,14900,23643
09:45:52.328,71.91,71.92,0.01,15400,23643
09:45:53.615,71.9,71.92,0.02,14800,24043
09:45:53.617,71.9,71.91,0.01,14800,24643
09:45:54.027,71.9,71.92,0.02,15000,24043
09:45:54.030,71.91,71.92,0.01,15700,23943
09:45:54.040,71.91,71.93,0.02,15500,23743
09:45:54.050,71.92,71.93,0.01,15800,23043
09:45:54.124,71.91,71.93,0.02,15000,23443
09:45:54.203,71.91,71.92,0.01,14900,23443
09:45:55.070,71.91,71.93,0.02,14800,23543
09:45:55.281,71.91,71.92,0.01,14900,23743
09:45:55.324,71.9,71.92,0.02,14700,24143
09:45:55.358,71.9,71.91,0.01,14500,24243
09:45:56.030,71.9,71.92,0.02,14400,24243
09:45:56.030,71.91,71.92,0.01,14600,24243
09:45:58.044,71.91,71.93,0.02,14900,24443
09:45:58.050,71.92,71.93,0.01,15500,24143
09:45:59.026,71.92,71.94,0.02,14700,23343
09:45:59.034,71.93,71.94,0.01,15200,22643
09:46:01.009,71.92,71.94,0.02,14700,23622
09:46:01.011,71.92,71.93,0.01,14700,24022
09:46:06.011,71.92,71.94,0.02,14600,23463
09:46:12.157,71.93,71.94,0.01,14875,23322
09:46:15.148,71.92,71.94,0.02,14575,24063
09:46:15.149,71.92,71.93,0.01,14375,24563
09:46:19.635,71.91,71.93,0.02,14185,24663
09:46:19.637,71.91,71.92,0.01,14185,25363
09:46:19.789,71.9,71.92,0.02,14285,24663
09:46:20.221,71.91,71.92,0.01,14385,24463
09:46:25.115,71.9,71.92,0.02,14365,24763
09:46:25.124,71.9,71.91,0.01,14365,25363
09:46:25.145,71.89,71.91,0.02,13965,25163
09:46:25.302,71.89,71.9,0.01,13765,25563
09:46:28.617,71.89,71.91,0.02,14465,24863
09:46:28.619,71.9,71.91,0.01,14765,24763
09:46:37.212,71.89,71.91,0.02,14036,24863
09:46:37.213,71.89,71.9,0.01,14173,24763
09:46:37.390,71.89,71.91,0.02,14273,24763
09:46:39.020,71.89,71.9,0.01,14529,24663
09:46:39.240,71.88,71.9,0.02,13936,24363
09:46:39.241,71.88,71.89,0.01,13836,24763
09:46:39.828,71.88,71.9,0.02,14436,24563
09:46:39.828,71.88,71.91,0.03,14436,24363
09:46:39.828,71.89,71.91,0.02,14636,24363
09:46:40.242,71.89,71.9,0.01,14536,24263
09:46:41.880,71.89,71.91,0.02,14765,24163
09:46:41.883,71.9,71.91,0.01,15265,23663
09:46:42.031,71.89,71.91,0.02,14565,24263
09:46:42.035,71.89,71.9,0.01,14565,23963
09:46:45.014,71.88,71.9,0.02,14186,24163
09:46:45.078,71.88,71.89,0.01,14165,24363
09:46:52.406,71.88,71.9,0.02,14190,24163
09:46:52.572,71.89,71.9,0.01,14490,24363
09:46:52.577,71.88,71.9,0.02,14311,24463
09:46:52.748,71.88,71.89,0.01,14390,24963
09:46:52.767,71.87,71.89,0.02,14090,24963
09:46:52.817,71.88,71.89,0.01,14646,24863
09:46:53.731,71.88,71.9,0.02,14946,24363
09:46:54.862,71.89,71.9,0.01,15146,24563
09:46:55.202,71.88,71.9,0.02,14746,24663
09:46:55.207,71.89,71.9,0.01,14746,24663
09:46:56.303,71.88,71.9,0.02,14746,24663
09:46:56.305,71.88,71.89,0.01,14746,25276
09:46:56.305,71.88,71.9,0.02,14646,24863
09:46:56.306,71.89,71.9,0.01,14746,24763
09:46:56.461,71.88,71.9,0.02,14846,24763
09:46:57.010,71.89,71.9,0.01,14946,24763
09:46:58.997,71.88,71.9,0.02,14456,24763
09:46:59.026,71.88,71.89,0.01,14256,24763
09:46:59.294,71.88,71.9,0.02,14156,24563
09:46:59.967,71.88,71.89,0.01,13956,24663
09:46:59.994,71.87,71.89,0.02,13700,24963
09:46:59.996,71.87,71.88,0.01,13700,25363
09:47:05.217,71.86,71.88,0.02,13900,25363
09:47:05.349,71.86,71.87,0.01,14000,25763
09:47:07.532,71.86,71.88,0.02,14505,24763
09:47:07.536,71.87,71.88,0.01,15205,24963
09:47:09.182,71.87,71.89,0.02,14505,24663
09:47:09.186,71.88,71.89,0.01,15303,24763
09:47:10.373,71.87,71.89,0.02,14503,24963
09:47:10.755,71.88,71.89,0.01,14703,24913
09:47:12.822,71.87,71.89,0.02,14603,24813
09:47:12.825,71.87,71.88,0.01,14703,25313
09:47:12.825,71.87,71.89,0.02,14703,24713
09:47:13.032,71.88,71.89,0.01,15503,24963
09:47:16.726,71.87,71.89,0.02,15171,25363
09:47:16.756,71.87,71.88,0.01,15071,25363
09:47:24.395,71.86,71.88,0.02,14894,25663
09:47:24.533,71.86,71.87,0.01,14794,26463
09:47:25.929,71.85,71.87,0.02,14669,26463
09:47:26.283,71.86,71.87,0.01,14869,26563
09:47:26.432,71.85,71.87,0.02,14689,26563
09:47:26.950,71.86,71.87,0.01,14289,26463
09:47:31.966,71.85,71.87,0.02,14309,26763
09:47:33.004,71.86,71.87,0.01,14309,26663
09:47:38.853,71.86,71.88,0.02,14509,26463
09:47:38.862,71.87,71.88,0.01,15009,26663
09:47:39.896,71.87,71.89,0.02,14609,26663
09:47:39.900,71.88,71.89,0.01,15209,26663
09:47:40.055,71.87,71.89,0.02,14809,26263
09:47:40.233,71.87,71.88,0.01,14709,26663
09:47:40.363,71.87,71.89,0.02,14609,26163
09:47:41.155,71.88,71.89,0.01,14809,26263
09:47:41.155,71.87,71.89,0.02,14709,26263
09:47:42.716,71.88,71.89,0.01,14809,26363
09:47:46.717,71.87,71.89,0.02,14509,26263
09:47:51.862,71.88,71.89,0.01,14709,26363
09:47:52.259,71.87,71.89,0.02,14609,26563
09:47:52.301,71.87,71.88,0.01,14609,26563
09:47:53.000,71.87,71.89,0.02,14619,26163
09:47:53.005,71.88,71.89,0.01,14819,25663
09:47:55.658,71.87,71.89,0.02,14525,26563
09:47:55.660,71.87,71.88,0.01,14525,26763
09:47:58.885,71.86,71.88,0.02,14125,26563
09:47:58.955,71.86,71.87,0.01,13925,27263
09:47:59.010,71.85,71.87,0.02,13625,26863
09:47:59.033,71.85,71.86,0.01,13625,27163
09:48:12.962,71.84,71.86,0.02,13565,27105
09:48:14.026,71.85,71.86,0.01,13601,27105
09:48:29.364,71.85,71.87,0.02,14101,26863
09:48:29.364,71.85,71.86,0.01,14101,26963
09:48:29.365,71.85,71.87,0.02,14065,26663
09:48:29.369,71.86,71.87,0.01,14501,26563
09:48:29.410,71.86,71.88,0.02,14365,26263
09:48:33.788,71.86,71.87,0.01,14065,26563
09:48:34.729,71.86,71.88,0.02,14165,26363
09:48:34.736,71.87,71.88,0.01,14765,26463
09:48:35.341,71.87,71.89,0.02,14565,26363
09:48:35.342,71.88,71.89,0.01,15265,26163
09:48:36.398,71.88,71.9,0.02,14265,25663
09:48:36.407,71.89,71.9,0.01,15065,25263
09:48:36.413,71.89,71.91,0.02,15165,25063
09:48:36.463,71.9,71.91,0.01,15465,24663
09:48:36.532,71.89,71.91,0.02,15065,24963
09:48:36.756,71.9,71.91,0.01,15665,25163
09:48:36.817,71.9,71.92,0.02,15565,25063
09:48:36.825,71.91,71.92,0.01,15965,24563
09:48:37.177,71.9,71.92,0.02,14965,24063
09:48:37.180,71.9,71.91,0.01,14865,24963
09:48:37.192,71.89,71.91,0.02,14565,24863
09:48:37.196,71.89,71.9,0.01,14565,24963
09:48:37.230,71.88,71.9,0.02,14265,24663
09:48:37.668,71.89,71.9,0.01,14365,24363
09:48:38.275,71.89,71.91,0.02,14615,24663
09:48:38.726,71.89,71.9,0.01,14515,24363
09:48:38.785,71.88,71.9,0.02,14415,24463
09:48:38.787,71.88,71.89,0.01,14315,25063
09:48:38.904,71.87,71.89,0.02,14215,24763
09:48:39.261,71.87,71.9,0.03,14615,24963
09:48:39.383,71.88,71.9,0.02,14815,24863
09:48:41.060,71.88,71.89,0.01,14815,25063
09:48:49.149,71.87,71.89,0.02,14515,25363
09:48:49.234,71.87,71.88,0.01,14615,25963
09:48:49.853,71.86,71.88,0.02,14490,25663
09:48:49.854,71.86,71.87,0.01,14490,25863
09:48:52.517,71.85,71.87,0.02,14290,25963
09:48:52.517,71.86,71.87,0.01,14390,25963
09:48:52.518,71.85,71.87,0.02,14290,25963
09:48:52.518,71.85,71.86,0.01,14190,26163
09:48:52.565,71.84,71.86,0.02,13990,26263
09:48:53.169,71.83,71.86,0.03,13890,26763
09:48:53.171,71.84,71.86,0.02,13990,26763
09:48:53.178,71.83,71.86,0.03,13890,26663
09:48:53.199,71.84,71.86,0.02,14090,26263
09:48:53.199,71.83,71.86,0.03,13990,26263
09:48:53.260,71.83,71.85,0.02,13990,26563
09:48:53.629,71.84,71.85,0.01,13590,26263
09:48:53.632,71.84,71.86,0.02,13990,26163
09:48:53.636,71.85,71.86,0.01,14690,25963
09:48:53.826,71.84,71.86,0.02,14090,25963
09:48:54.220,71.85,71.86,0.01,15090,25563
09:48:54.308,71.84,71.86,0.02,14610,25563
09:48:56.853,71.84,71.85,0.01,14810,25863
09:48:57.245,71.84,71.86,0.02,14810,25663
09:48:57.245,71.84,71.85,0.01,14810,25863
09:48:57.379,71.84,71.86,0.02,14910,25663
09:48:57.379,71.84,71.85,0.01,14910,25863
09:48:57.380,71.84,71.86,0.02,14910,25663
09:48:57.380,71.85,71.86,0.01,15110,25663
09:48:57.699,71.84,71.86,0.02,14710,25663
09:48:57.701,71.84,71.85,0.01,14810,26563
09:49:02.700,71.84,71.86,0.02,14510,25463
09:49:03.507,71.84,71.85,0.01,14610,25863
09:49:07.128,71.84,71.86,0.02,14610,25663
09:49:07.128,71.84,71.85,0.01,14610,25863
09:49:07.129,71.84,71.86,0.02,14610,25663
09:49:07.129,71.84,71.85,0.01,14610,25863
09:49:07.159,71.84,71.86,0.02,14510,25663
09:49:07.161,71.85,71.86,0.01,14910,25563
09:49:07.846,71.85,71.87,0.02,14410,25463
09:49:07.853,71.86,71.87,0.01,15410,25363
09:49:08.698,71.85,71.87,0.02,14510,25563
09:49:09.105,71.86,71.87,0.01,14610,25163
09:49:10.000,71.85,71.87,0.02,14660,25563
09:49:11.364,71.85,71.86,0.01,14570,25463
09:49:12.969,71.84,71.86,0.02,14470,25863
09:49:12.971,71.84,71.85,0.01,14470,26163
09:49:17.256,71.83,71.85,0.02,14044,25963
09:49:18.383,71.84,71.85,0.01,14044,26163
09:49:22.700,71.83,71.85,0.02,13944,26163
09:49:28.824,71.83,71.84,0.01,13944,27063
09:49:28.895,71.82,71.84,0.02,14144,26463
09:49:29.120,71.82,71.83,0.01,14144,27463
09:49:35.219,71.81,71.83,0.02,14544,26763
09:49:35.219,71.82,71.83,0.01,14644,26763
09:49:35.243,71.81,71.83,0.02,14544,26763
09:49:35.243,71.82,71.83,0.01,14644,26763
09:49:36.845,71.81,71.83,0.02,14544,26763
09:49:36.845,71.82,71.83,0.01,14644,26763
09:49:36.857,71.81,71.83,0.02,14444,26863
09:49:36.867,71.81,71.82,0.01,14644,27563
09:49:36.868,71.81,71.83,0.02,14644,26663
09:49:36.869,71.82,71.83,0.01,14944,26463
09:49:37.099,71.81,71.83,0.02,14744,26463
09:49:37.113,71.81,71.82,0.01,14644,27363
09:49:37.126,71.81,71.83,0.02,14844,26563
09:49:37.128,71.82,71.83,0.01,15244,26563
09:49:38.069,71.81,71.83,0.02,14744,26463
09:49:38.073,71.81,71.82,0.01,14644,27163
09:49:38.081,71.81,71.83,0.02,14844,26563
09:49:38.081,71.82,71.83,0.01,15044,26563
09:49:38.092,71.81,71.83,0.02,14644,26463
09:49:38.110,71.81,71.82,0.01,14644,27263
09:49:38.129,71.81,71.83,0.02,14844,26363
09:49:38.133,71.82,71.83,0.01,15444,26263
09:49:40.207,71.81,71.83,0.02,14714,26063
09:49:40.232,71.81,71.82,0.01,14639,27163
09:49:40.309,71.81,71.83,0.02,14739,26463
09:49:40.311,71.82,71.83,0.01,15439,26163
09:49:40.746,71.81,71.83,0.02,14639,26163
09:49:40.748,71.81,71.82,0.01,14639,27163
09:49:40.753,71.81,71.83,0.02,14739,26363
09:49:40.755,71.82,71.83,0.01,15239,26163
09:49:46.318,71.81,71.83,0.02,14839,26163
09:49:47.016,71.82,71.83,0.01,14889,26463
09:49:47.290,71.81,71.83,0.02,14749,26563
09:49:57.877,71.82,71.83,0.01,14678,26863
09:49:57.877,71.82,71.84,0.02,14978,26563
09:49:57.882,71.83,71.84,0.01,15678,26563
09:49:58.340,71.82,71.84,0.02,14978,26663
09:49:58.891,71.82,71.83,0.01,15118,27463
09:49:59.103,71.82,71.84,0.02,15118,26663
09:49:59.122,71.83,71.84,0.01,16218,26663
09:49:59.481,71.82,71.84,0.02,14918,26863
09:49:59.491,71.82,71.83,0.01,14918,27263
09:49:59.966,71.82,71.84,0.02,15218,26863
09:49:59.993,71.83,71.84,0.01,15318,26663
09:50:00.097,71.83,71.85,0.02,15518,26463
09:50:00.103,71.84,71.85,0.01,16318,25863
09:50:00.135,71.84,71.86,0.02,16018,25663
09:50:00.153,71.85,71.86,0.01,16418,25463
09:50:00.999,71.84,71.86,0.02,15918,25763
09:50:02.022,71.84,71.85,0.01,15818,25863
09:50:02.029,71.84,71.86,0.02,15818,25463
09:50:03.762,71.84,71.85,0.01,15913,25363
09:50:08.631,71.83,71.85,0.02,14913,25363
09:50:10.705,71.84,71.85,0.01,14913,25363
09:50:11.383,71.83,71.85,0.02,14753,25263
09:50:11.408,71.84,71.85,0.01,14953,25063
09:50:11.518,71.83,71.85,0.02,14953,24963
09:50:11.530,71.83,71.86,0.03,14953,24763
09:50:11.531,71.84,71.86,0.02,15153,24763
09:50:11.537,71.84,71.87,0.03,16053,24403
09:50:11.548,71.84,71.86,0.02,16053,24503
09:50:11.601,71.85,71.86,0.01,15853,23903
09:50:12.083,71.85,71.87,0.02,15653,23903
09:50:12.571,71.86,71.87,0.01,15553,24003
09:50:12.602,71.85,71.87,0.02,15453,24003
09:50:13.885,71.86,71.87,0.01,15653,24003
09:50:14.271,71.85,71.87,0.02,15453,24003
09:50:14.636,71.85,71.86,0.01,15353,25003
09:50:14.794,71.85,71.87,0.02,15453,24203
09:50:15.320,71.86,71.87,0.01,15753,24103
09:50:21.233,71.85,71.87,0.02,15393,24603
09:50:21.235,71.85,71.86,0.01,15193,25263
09:50:21.668,71.85,71.87,0.02,15608,24403
09:50:21.674,71.86,71.87,0.01,16308,24403
09:50:21.866,71.86,71.88,0.02,16008,24203
09:50:21.870,71.87,71.88,0.01,16508,24103
09:50:21.870,71.87,71.89,0.02,16508,24003
09:50:22.741,71.87,71.88,0.01,15508,23903
09:50:26.638,71.86,71.88,0.02,15293,24503
09:50:26.640,71.86,71.87,0.01,15293,24963
09:50:31.638,71.86,71.88,0.02,15673,24603
09:50:32.637,71.86,71.87,0.01,17473,26303
09:50:34.976,71.86,71.88,0.02,16723,26703
09:50:36.383,71.86,71.87,0.01,16823,27203
09:50:36.484,71.86,71.88,0.02,16723,27103
09:50:38.607,71.86,71.87,0.01,17653,27203
09:50:50.040,71.85,71.87,0.02,17573,27603
09:50:50.043,71.85,71.86,0.01,19873,30803
09:50:50.106,71.84,71.86,0.02,19673,30603
09:50:51.095,71.85,71.86,0.01,19723,30403
09:50:56.012,71.84,71.86,0.02,20173,30603
09:50:56.076,71.84,71.85,0.01,19973,31403
09:50:56.110,71.83,71.85,0.02,19373,28603
09:50:56.299,71.83,71.84,0.01,19373,28503
09:50:59.949,71.82,71.84,0.02,19191,31263
09:51:00.018,71.82,71.83,0.01,19791,32663
09:51:00.047,71.81,71.83,0.02,19491,31963
09:51:01.009,71.82,71.83,0.01,19991,31863
09:51:03.147,71.81,71.83,0.02,17991,31963
09:51:04.776,71.81,71.82,0.01,18591,32363
09:51:06.459,71.8,71.82,0.02,18191,31363
09:51:12.619,71.81,71.82,0.01,18791,32163
09:51:12.639,71.81,71.83,0.02,19791,31663
09:51:14.193,71.81,71.82,0.01,19791,32163
09:51:14.238,71.81,71.83,0.02,18991,31763
09:51:14.628,71.81,71.82,0.01,19126,31963
09:51:14.638,71.81,71.83,0.02,19126,31863
09:51:14.638,71.81,71.82,0.01,19126,32063
09:51:14.650,71.81,71.83,0.02,19126,31863
09:51:14.650,71.81,71.82,0.01,19126,32043
09:51:14.764,71.81,71.83,0.02,19126,31863
09:51:16.105,71.81,71.82,0.01,19036,31963
09:51:24.452,71.8,71.82,0.02,19766,32273
09:51:24.466,71.81,71.82,0.01,19766,32173
09:51:25.851,71.81,71.83,0.02,20476,31863
09:51:25.861,71.82,71.83,0.01,21076,31763
09:51:26.986,71.81,71.83,0.02,20076,32163
09:51:27.033,71.81,71.82,0.01,19776,32263
09:51:27.227,71.81,71.83,0.02,20176,31763
09:51:27.239,71.82,71.83,0.01,20576,31563
09:51:27.293,71.82,71.84,0.02,19876,31463
09:51:27.296,71.83,71.84,0.01,21276,31563
09:51:27.301,71.83,71.85,0.02,21176,28163
09:51:27.349,71.84,71.85,0.01,21776,28063
09:51:27.702,71.83,71.85,0.02,18676,28463
09:51:31.469,71.83,71.84,0.01,21476,32263
09:51:31.644,71.83,71.85,0.02,21576,31463
09:51:33.592,71.83,71.84,0.01,21576,31563
09:51:42.849,71.83,71.85,0.02,20692,30363
09:51:42.890,71.84,71.85,0.01,21592,30563
09:51:43.082,71.84,71.86,0.02,21692,30623
09:51:43.127,71.85,71.86,0.01,22192,30723
09:51:43.952,71.84,71.86,0.02,21092,31423
09:51:46.060,71.85,71.86,0.01,21492,31423
09:51:47.036,71.84,71.86,0.02,21392,31523
09:51:47.862,71.84,71.85,0.01,21092,31906
09:51:48.061,71.84,71.86,0.02,20992,31806
09:51:54.484,71.85,71.86,0.01,21992,31736
09:51:55.161,71.85,71.87,0.02,22392,31136
09:51:56.129,71.85,71.86,0.01,22292,31736
09:51:56.586,71.85,71.87,0.02,21792,31636
09:51:56.605,71.85,71.88,0.03,22392,31436
09:51:56.642,71.85,71.87,0.02,23092,30736
09:51:56.649,71.86,71.87,0.01,23092,31336
09:52:06.801,71.86,71.88,0.02,22992,30721
09:52:06.806,71.87,71.88,0.01,23592,26521
09:52:21.739,71.86,71.88,0.02,22792,29811
09:52:22.603,71.87,71.88,0.01,22892,30611
09:52:22.626,71.87,71.89,0.02,22992,30411
